fecha_vuelo,temperatura_media,precipitacion,viento_max,origen
2022-05-22,11.6,0.0,24.1,DSM
2022-05-23,12.6,0.0,16.4,DSM
2022-05-24,12.0,14.5,23.4,DSM
2022-05-25,13.5,23.4,25.8,DSM
2022-05-26,14.1,0.0,23.6,DSM
2022-05-27,15.7,0.0,16.9,DSM
2022-05-28,20.8,0.0,29.9,DSM
2022-05-29,23.6,0.0,31.3,DSM
2022-05-30,26.0,0.3,37.9,DSM
2022-05-31,22.2,13.3,30.6,DSM
2022-06-01,17.6,0.0,19.2,DSM
2022-06-02,17.0,0.0,19.3,DSM
2022-06-03,19.2,0.0,14.1,DSM
2022-06-04,20.1,3.2,19.7,DSM
2022-06-05,20.3,22.8,23.5,DSM
2022-06-06,20.6,23.8,18.2,DSM
2022-06-07,20.2,0.7,11.7,DSM
2022-06-08,19.8,15.7,20.9,DSM
2022-06-09,19.0,1.5,11.3,DSM
2022-06-10,19.4,7.6,16.7,DSM
2022-06-11,20.9,2.0,18.7,DSM
2022-06-12,24.7,0.0,15.0,DSM
2022-06-13,28.9,0.2,27.7,DSM
2022-06-14,30.2,0.0,33.0,DSM
2022-06-15,24.2,44.7,30.3,DSM
2022-06-16,24.5,0.0,14.7,DSM
2022-06-17,23.9,0.0,13.0,DSM
2022-06-18,24.1,0.0,24.5,DSM
2022-06-19,26.2,0.0,20.9,DSM
2022-06-20,28.2,0.0,25.4,DSM
2022-06-21,29.4,1.2,24.9,DSM
2022-06-22,25.4,0.0,14.2,DSM
2022-06-23,25.3,0.0,21.3,DSM
2022-06-24,24.1,14.3,28.4,DSM
2022-06-25,25.2,15.7,22.4,DSM
2022-06-26,20.5,0.0,22.9,DSM
2022-06-27,20.3,0.0,12.9,DSM
2022-06-28,22.7,0.0,24.4,DSM
2022-06-29,25.8,0.0,23.7,DSM
2022-06-30,27.3,0.0,29.0,DSM
2022-07-01,23.1,4.1,20.5,DSM
2022-07-02,22.6,0.0,15.8,DSM
2022-07-03,23.8,0.0,18.1,DSM
2022-07-04,28.1,5.0,27.7,DSM
2022-07-05,29.3,27.3,23.0,DSM
2022-07-06,24.7,0.5,17.1,DSM
2022-07-07,24.7,19.8,11.7,DSM
2022-07-08,24.3,41.5,17.1,DSM
2022-07-09,23.7,0.0,10.5,DSM
2022-07-10,25.2,0.1,26.0,DSM
2022-07-11,26.1,0.0,22.9,DSM
2022-07-12,23.2,0.0,17.1,DSM
2022-07-13,24.2,1.9,13.5,DSM
2022-07-14,26.7,0.0,17.9,DSM
2022-07-15,28.5,7.3,30.4,DSM
2022-07-16,24.8,0.0,15.9,DSM
2022-07-17,25.1,0.0,13.4,DSM
2022-07-18,25.8,0.0,13.6,DSM
2022-07-19,27.8,0.0,28.2,DSM
2022-07-20,26.7,0.0,25.7,DSM
2022-07-21,26.8,0.0,19.8,DSM
2022-07-22,27.1,0.1,25.9,DSM
2022-07-23,31.0,0.0,31.3,DSM
2022-07-24,27.2,0.0,28.1,DSM
2022-07-25,21.5,0.0,10.4,DSM
2022-07-26,22.5,0.0,11.6,DSM
2022-07-27,25.2,0.2,17.8,DSM
2022-07-28,22.8,0.6,19.6,DSM
2022-07-29,21.3,0.0,12.2,DSM
2022-07-30,22.2,0.0,14.4,DSM
2022-07-31,25.6,0.0,22.1,DSM
2022-08-01,26.2,7.4,22.0,DSM
2022-08-02,29.5,0.0,26.3,DSM
2022-08-03,30.5,1.8,25.7,DSM
2022-08-04,25.0,0.0,12.9,DSM
2022-08-05,26.3,0.0,14.2,DSM
2022-08-06,30.0,0.0,22.3,DSM
2022-08-07,30.1,0.1,20.6,DSM
2022-08-08,23.3,0.7,21.1,DSM
2022-08-09,21.1,0.0,7.8,DSM
2022-08-10,23.3,0.0,9.7,DSM
2022-08-11,23.7,1.4,17.0,DSM
2022-08-12,25.7,0.0,21.4,DSM
2022-08-13,26.7,0.0,20.6,DSM
2022-08-14,22.1,0.0,14.1,DSM
2022-08-15,20.4,11.5,15.8,DSM
2022-08-16,21.6,0.7,16.3,DSM
2022-08-17,21.3,0.0,9.7,DSM
2022-08-18,22.8,0.0,19.1,DSM
2022-08-19,22.4,3.8,19.6,DSM
2022-08-20,20.8,22.0,21.5,DSM
2022-08-21,21.8,0.0,12.6,DSM
2022-08-22,21.4,0.0,9.9,DSM
2022-08-23,22.2,0.0,8.6,DSM
2022-08-24,24.5,1.1,21.6,DSM
2022-08-25,23.7,8.0,22.5,DSM
2022-08-26,22.5,0.0,13.9,DSM
2022-08-27,25.2,0.3,20.7,DSM
2022-08-28,25.2,3.5,26.6,DSM
2022-08-29,24.6,0.2,20.7,DSM
2022-08-30,21.4,0.0,18.7,DSM
2022-08-31,22.2,0.0,11.9,DSM
2022-09-01,24.4,9.9,20.8,DSM
2022-09-02,25.1,1.2,19.8,DSM
2022-09-03,23.0,0.0,20.5,DSM
2022-09-04,21.3,2.3,16.9,DSM
2022-09-05,20.9,0.5,13.6,DSM
2022-09-06,22.1,0.0,13.1,DSM
2022-09-07,22.7,0.0,8.7,DSM
2022-09-08,23.4,0.0,20.3,DSM
2022-09-09,24.0,0.0,27.2,DSM
2022-09-10,16.6,14.1,19.8,DSM
2022-09-11,17.2,0.0,23.5,DSM
2022-09-12,17.0,0.0,15.4,DSM
2022-09-13,18.5,0.0,10.2,DSM
2022-09-14,22.4,0.0,17.6,DSM
2022-09-15,23.6,0.0,21.4,DSM
2022-09-16,22.8,0.1,24.6,DSM
2022-09-17,21.9,3.2,28.5,DSM
2022-09-18,22.6,7.9,13.3,DSM
2022-09-19,22.6,0.6,19.5,DSM
2022-09-20,27.8,0.0,22.4,DSM
2022-09-21,21.1,0.2,25.6,DSM
2022-09-22,15.0,0.0,16.2,DSM
2022-09-23,13.8,4.4,24.3,DSM
2022-09-24,18.5,0.0,24.4,DSM
2022-09-25,18.5,0.0,29.8,DSM
2022-09-26,15.0,0.0,26.1,DSM
2022-09-27,14.0,0.0,13.5,DSM
2022-09-28,10.7,0.0,12.7,DSM
2022-09-29,13.0,0.0,18.8,DSM
2022-09-30,15.1,0.0,18.7,DSM
2022-10-01,15.9,0.0,13.5,DSM
2022-10-02,16.7,0.0,14.0,DSM
2022-10-03,17.5,0.0,15.0,DSM
2022-10-04,18.5,0.0,16.0,DSM
2022-10-05,17.1,2.9,15.1,DSM
2022-10-06,15.7,0.0,24.2,DSM
2022-10-07,8.9,0.0,18.7,DSM
2022-10-08,8.8,0.0,18.8,DSM
2022-10-09,14.4,0.0,19.4,DSM
2022-10-10,16.1,0.0,14.3,DSM
2022-10-11,20.0,0.1,33.7,DSM
2022-10-12,16.2,0.9,39.0,DSM
2022-10-13,9.8,0.0,38.2,DSM
2022-10-14,8.3,0.1,38.1,DSM
2022-10-15,9.0,0.2,23.5,DSM
2022-10-16,8.7,0.0,26.5,DSM
2022-10-17,2.6,0.0,26.8,DSM
2022-10-18,0.6,0.0,21.1,DSM
2022-10-19,2.1,0.0,13.7,DSM
2022-10-20,9.8,0.0,17.6,DSM
2022-10-21,16.5,0.0,19.6,DSM
2022-10-22,20.9,0.0,26.4,DSM
2022-10-23,22.3,1.5,35.0,DSM
2022-10-24,17.0,21.6,35.4,DSM
2022-10-25,7.5,0.0,26.8,DSM
2022-10-26,8.1,0.0,13.0,DSM
2022-10-27,10.0,0.2,20.0,DSM
2022-10-28,8.7,0.0,9.1,DSM
2022-10-29,9.7,0.0,10.2,DSM
2022-10-30,10.9,0.0,8.1,DSM
2022-10-31,10.5,0.0,10.2,DSM
2022-11-01,14.1,0.0,20.4,DSM
2022-11-02,17.3,0.0,28.8,DSM
2022-11-03,18.7,0.0,34.0,DSM
2022-11-04,9.5,62.1,24.8,DSM
2022-11-05,7.2,7.5,26.4,DSM
2022-11-06,10.6,0.0,32.4,DSM
2022-11-07,4.9,0.0,17.3,DSM
2022-11-08,8.8,0.1,23.3,DSM
2022-11-09,18.1,0.0,30.5,DSM
2022-11-10,14.9,1.9,33.7,DSM
2022-11-11,-2.3,0.0,26.6,DSM
2022-11-12,-2.5,0.0,24.0,DSM
2022-11-13,-3.0,0.0,16.3,DSM
2022-11-14,0.5,0.2,17.1,DSM
2022-11-15,-0.1,7.5,17.8,DSM
2022-11-16,-3.8,0.7,23.5,DSM
2022-11-17,-4.4,0.4,26.0,DSM
2022-11-18,-8.0,0.0,22.3,DSM
2022-11-19,-5.2,0.0,32.2,DSM
2022-11-20,-1.7,0.0,24.1,DSM
2022-11-21,1.9,0.0,21.9,DSM
2022-11-22,1.6,0.0,13.6,DSM
2022-11-23,5.5,0.0,15.1,DSM
2022-11-24,7.6,0.2,17.2,DSM
2022-11-25,3.3,0.0,17.1,DSM
2022-11-26,6.0,0.0,19.1,DSM
2022-11-27,4.8,2.8,27.3,DSM
2022-11-28,2.3,0.0,22.4,DSM
2022-11-29,1.7,0.6,33.6,DSM
2022-11-30,-4.9,0.0,28.3,DSM
2022-12-01,-1.4,0.0,28.5,DSM
2022-12-02,5.7,0.0,37.1,DSM
2022-12-03,-6.2,0.0,35.0,DSM
2022-12-04,-1.0,0.0,14.5,DSM
2022-12-05,1.7,0.0,15.5,DSM
2022-12-06,-0.0,0.1,13.1,DSM
2022-12-07,-0.5,0.0,14.6,DSM
2022-12-08,-0.8,4.9,18.1,DSM
2022-12-09,2.0,3.5,18.9,DSM
2022-12-10,1.5,0.0,13.9,DSM
2022-12-11,-1.7,0.0,12.0,DSM
2022-12-12,-0.8,0.0,22.1,DSM
2022-12-13,2.3,18.4,34.8,DSM
2022-12-14,2.0,3.9,18.5,DSM
2022-12-15,-1.2,1.8,32.0,DSM
2022-12-16,-4.9,0.2,32.8,DSM
2022-12-17,-7.5,0.0,28.1,DSM
2022-12-18,-10.7,0.0,17.1,DSM
2022-12-19,-4.5,0.6,18.1,DSM
2022-12-20,-9.8,0.3,19.6,DSM
2022-12-21,-10.7,2.0,14.9,DSM
2022-12-22,-20.4,2.2,31.0,DSM
2022-12-23,-22.0,0.0,36.4,DSM
2022-12-24,-16.9,0.0,30.9,DSM
2022-12-25,-14.0,0.9,21.9,DSM
2022-12-26,-11.3,0.7,24.8,DSM
2022-12-27,-9.1,0.0,23.2,DSM
2022-12-28,2.9,0.4,25.3,DSM
2022-12-29,6.3,0.0,28.1,DSM
2022-12-30,-1.1,0.0,20.9,DSM
2022-12-31,1.2,2.9,17.0,DSM
2022-01-01,2.1,4.8,20.2,DTW
2022-01-02,-4.2,4.2,20.6,DTW
2022-01-03,-6.5,0.0,16.5,DTW
2022-01-04,-2.7,0.0,20.1,DTW
2022-01-05,-1.5,0.0,37.0,DTW
2022-01-06,-7.8,0.0,25.6,DTW
2022-01-07,-8.8,0.0,20.6,DTW
2022-01-08,-5.9,0.5,21.4,DTW
2022-01-09,-0.4,1.2,32.4,DTW
2022-01-10,-8.2,0.0,25.7,DTW
2022-01-11,-8.7,0.0,30.6,DTW
2022-01-12,1.5,0.9,28.8,DTW
2022-01-13,-0.7,0.0,11.6,DTW
2022-01-14,-4.0,0.2,19.6,DTW
2022-01-15,-9.6,0.0,20.5,DTW
2022-01-16,-5.8,0.0,9.9,DTW
2022-01-17,-3.4,0.0,28.3,DTW
2022-01-18,-1.4,0.0,26.8,DTW
2022-01-19,1.3,0.0,27.7,DTW
2022-01-20,-7.0,0.0,19.1,DTW
2022-01-21,-8.9,0.0,12.1,DTW
2022-01-22,-5.9,0.1,24.9,DTW
2022-01-23,-5.6,3.8,17.6,DTW
2022-01-24,-8.6,4.5,18.6,DTW
2022-01-25,-9.2,0.3,15.8,DTW
2022-01-26,-13.2,0.0,14.7,DTW
2022-01-27,-8.4,0.0,20.0,DTW
2022-01-28,-9.4,0.3,20.6,DTW
2022-01-29,-14.8,0.0,14.7,DTW
2022-01-30,-9.8,0.6,9.8,DTW
2022-01-31,-9.2,0.0,14.5,DTW
2022-02-01,0.7,0.1,18.9,DTW
2022-02-02,0.9,19.0,21.2,DTW
2022-02-03,-6.5,6.4,25.9,DTW
2022-02-04,-9.3,0.4,19.5,DTW
2022-02-05,-10.9,0.1,17.9,DTW
2022-02-06,-7.3,0.0,19.7,DTW
2022-02-07,-3.8,0.1,19.8,DTW
2022-02-08,-6.0,0.0,15.5,DTW
2022-02-09,1.5,0.7,20.0,DTW
2022-02-10,0.1,0.5,19.7,DTW
2022-02-11,0.2,8.1,27.3,DTW
2022-02-12,-5.8,0.1,22.9,DTW
2022-02-13,-11.5,1.7,10.5,DTW
2022-02-14,-14.1,0.0,12.6,DTW
2022-02-15,-10.0,0.0,17.1,DTW
2022-02-16,5.6,2.0,30.3,DTW
2022-02-17,3.4,38.7,29.5,DTW
2022-02-18,-8.2,2.4,32.4,DTW
2022-02-19,-7.7,0.8,35.3,DTW
2022-02-20,-3.1,0.0,31.6,DTW
2022-02-21,1.7,0.0,12.4,DTW
2022-02-22,8.5,3.8,28.8,DTW
2022-02-23,-3.0,0.0,29.6,DTW
2022-02-24,-6.1,1.5,19.0,DTW
2022-02-25,-4.9,4.0,18.1,DTW
2022-02-26,-6.4,0.0,23.9,DTW
2022-02-27,-1.3,0.0,23.8,DTW
2022-02-28,-2.9,0.0,17.7,DTW
2022-03-01,4.1,0.0,19.8,DTW
2022-03-02,1.0,0.5,21.4,DTW
2022-03-03,-3.6,0.3,22.3,DTW
2022-03-04,-2.1,0.0,12.6,DTW
2022-03-05,5.6,0.0,25.9,DTW
2022-03-06,12.0,0.5,39.8,DTW
2022-03-07,1.3,17.0,23.3,DTW
2022-03-08,0.4,0.4,16.8,DTW
2022-03-09,1.6,0.0,20.9,DTW
2022-03-10,-0.1,0.0,10.7,DTW
2022-03-11,-1.1,2.4,19.1,DTW
2022-03-12,-6.5,0.0,28.9,DTW
2022-03-13,-2.5,1.7,24.7,DTW
2022-03-14,5.0,0.0,20.0,DTW
2022-03-15,3.1,0.2,9.1,DTW
2022-03-16,6.4,0.0,12.2,DTW
2022-03-17,11.6,0.0,13.0,DTW
2022-03-18,7.8,7.4,17.8,DTW
2022-03-19,7.8,7.5,27.1,DTW
2022-03-20,7.2,0.4,18.9,DTW
2022-03-21,7.3,0.0,18.7,DTW
2022-03-22,4.3,4.8,22.7,DTW
2022-03-23,6.9,35.0,29.8,DTW
2022-03-24,8.0,0.5,29.0,DTW
2022-03-25,5.0,2.2,24.8,DTW
2022-03-26,1.9,1.2,27.8,DTW
2022-03-27,-2.8,0.2,25.0,DTW
2022-03-28,-4.3,0.0,23.8,DTW
2022-03-29,-2.1,0.0,12.9,DTW
2022-03-30,7.6,3.8,23.7,DTW
2022-03-31,10.0,4.1,40.0,DTW
2022-04-01,1.9,0.1,24.0,DTW
2022-04-02,1.2,0.7,12.3,DTW
2022-04-03,3.5,2.7,17.2,DTW
2022-04-04,2.8,8.8,22.2,DTW
2022-04-05,6.3,0.0,11.8,DTW
2022-04-06,8.1,5.3,18.3,DTW
2022-04-07,6.5,0.0,27.1,DTW
2022-04-08,4.5,2.6,20.3,DTW
2022-04-09,2.9,0.4,18.7,DTW
2022-04-10,4.5,0.0,17.3,DTW
2022-04-11,11.6,8.8,23.2,DTW
2022-04-12,10.5,0.0,17.0,DTW
2022-04-13,16.0,5.5,27.8,DTW
2022-04-14,10.8,4.4,40.6,DTW
2022-04-15,7.8,8.5,29.5,DTW
2022-04-16,5.5,2.8,26.2,DTW
2022-04-17,1.2,0.0,20.5,DTW
2022-04-18,1.7,8.6,15.2,DTW
2022-04-19,3.8,1.7,30.1,DTW
2022-04-20,3.8,0.3,19.9,DTW
2022-04-21,13.0,3.7,27.2,DTW
2022-04-22,8.2,3.5,15.3,DTW
2022-04-23,15.2,4.5,17.8,DTW
2022-04-24,20.7,3.2,28.0,DTW
2022-04-25,14.7,11.1,18.5,DTW
2022-04-26,6.2,0.2,23.0,DTW
2022-04-27,2.4,0.0,22.0,DTW
2022-04-28,3.3,0.0,9.1,DTW
2022-04-29,6.1,0.0,15.3,DTW
2022-04-30,9.6,0.1,23.3,DTW
2022-05-01,14.6,1.0,25.6,DTW
2022-05-02,11.6,0.1,18.8,DTW
2022-05-03,10.3,25.7,21.0,DTW
2022-05-04,11.1,0.7,21.3,DTW
2022-05-05,9.4,3.2,11.8,DTW
2022-05-06,11.0,6.6,25.2,DTW
2022-05-07,12.6,0.0,24.6,DTW
2022-05-08,10.5,0.0,16.1,DTW
2022-05-09,14.0,0.0,22.0,DTW
2022-05-10,17.9,0.0,17.5,DTW
2022-05-11,20.2,0.0,17.7,DTW
2022-05-12,19.3,0.0,13.7,DTW
2022-05-13,20.6,0.0,15.9,DTW
2022-05-14,20.4,1.4,14.1,DTW
2022-05-15,20.6,1.4,15.5,DTW
2022-05-16,17.3,9.4,24.8,DTW
2022-05-17,14.8,0.0,20.4,DTW
2022-05-18,11.7,9.7,14.8,DTW
2022-05-19,18.0,2.0,19.1,DTW
2022-05-20,24.2,0.1,30.3,DTW
2022-05-21,23.2,1.5,26.0,DTW
2022-05-22,16.3,0.5,18.5,DTW
2022-05-23,12.0,0.0,15.8,DTW
2022-05-24,13.1,0.0,12.9,DTW
2022-05-25,16.2,2.0,19.3,DTW
2022-05-26,20.9,11.9,25.6,DTW
2022-05-27,19.0,13.3,17.9,DTW
2022-05-28,17.7,0.3,11.8,DTW
2022-05-29,20.0,0.0,19.5,DTW
2022-05-30,24.3,0.0,21.4,DTW
2022-05-31,26.2,0.0,24.8,DTW
2022-06-01,23.8,6.3,17.5,DTW
2022-06-02,17.0,1.4,17.1,DTW
2022-06-03,18.9,0.1,25.7,DTW
2022-06-04,15.9,0.0,15.6,DTW
2022-06-05,18.8,0.0,13.4,DTW
2022-06-06,20.8,1.3,20.0,DTW
2022-06-07,19.9,20.9,19.6,DTW
2022-06-08,16.6,6.9,15.7,DTW
2022-06-09,16.8,1.5,18.0,DTW
2022-06-10,18.0,0.1,16.4,DTW
2022-06-11,19.4,0.2,16.2,DTW
2022-06-12,21.1,0.6,15.8,DTW
2022-06-13,20.2,6.5,21.7,DTW
2022-06-14,21.2,23.4,13.9,DTW
2022-06-15,26.9,0.2,19.5,DTW
2022-06-16,28.4,0.6,22.1,DTW
2022-06-17,23.9,0.0,23.3,DTW
2022-06-18,17.3,0.0,25.6,DTW
2022-06-19,18.0,0.0,9.1,DTW
2022-06-20,21.9,5.1,17.9,DTW
2022-06-21,27.0,0.0,20.7,DTW
2022-06-22,28.2,0.0,16.4,DTW
2022-06-23,21.3,0.0,15.1,DTW
2022-06-24,22.8,0.0,12.8,DTW
2022-06-25,24.0,0.0,13.8,DTW
2022-06-26,24.8,1.0,23.8,DTW
2022-06-27,20.2,0.0,25.1,DTW
2022-06-28,19.2,0.0,15.5,DTW
2022-06-29,22.0,0.4,13.5,DTW
2022-06-30,25.4,0.0,21.1,DTW
2022-07-01,25.5,0.7,21.8,DTW
2022-07-02,22.4,0.0,16.2,DTW
2022-07-03,22.2,0.0,15.9,DTW
2022-07-04,24.9,0.0,19.0,DTW
2022-07-05,26.6,12.3,26.0,DTW
2022-07-06,21.5,26.9,16.5,DTW
2022-07-07,21.7,0.0,12.4,DTW
2022-07-08,22.3,6.0,16.7,DTW
2022-07-09,20.3,0.0,17.1,DTW
2022-07-10,20.1,0.0,11.3,DTW
2022-07-11,23.7,0.0,25.8,DTW
2022-07-12,23.7,12.1,21.4,DTW
2022-07-13,20.4,16.1,13.3,DTW
2022-07-14,20.7,0.0,8.8,DTW
2022-07-15,21.5,0.8,15.5,DTW
2022-07-16,21.8,0.1,13.2,DTW
2022-07-17,21.5,12.6,16.1,DTW
2022-07-18,24.6,3.1,14.3,DTW
2022-07-19,26.1,0.2,14.4,DTW
2022-07-20,26.6,1.7,29.0,DTW
2022-07-21,26.3,0.0,22.6,DTW
2022-07-22,25.9,0.7,16.4,DTW
2022-07-23,25.6,0.3,16.9,DTW
2022-07-24,25.6,4.8,28.9,DTW
2022-07-25,22.4,0.0,17.1,DTW
2022-07-26,21.1,0.0,11.9,DTW
2022-07-27,22.7,2.8,16.5,DTW
2022-07-28,23.9,1.6,29.7,DTW
2022-07-29,21.8,0.0,17.3,DTW
2022-07-30,21.9,0.0,11.9,DTW
2022-07-31,22.9,0.0,15.4,DTW
2022-08-01,24.7,1.0,26.5,DTW
2022-08-02,23.9,0.0,15.3,DTW
2022-08-03,26.2,1.8,23.8,DTW
2022-08-04,24.9,3.7,15.5,DTW
2022-08-05,24.0,3.0,13.0,DTW
2022-08-06,26.3,0.3,13.4,DTW
2022-08-07,27.4,0.2,18.2,DTW
2022-08-08,25.0,14.0,23.8,DTW
2022-08-09,21.6,5.1,14.0,DTW
2022-08-10,21.9,0.0,9.3,DTW
2022-08-11,21.9,0.0,16.4,DTW
2022-08-12,19.6,0.0,10.5,DTW
2022-08-13,19.0,0.3,12.6,DTW
2022-08-14,19.8,0.1,9.7,DTW
2022-08-15,21.7,0.0,16.6,DTW
2022-08-16,20.9,0.4,24.3,DTW
2022-08-17,20.3,4.1,12.3,DTW
2022-08-18,21.5,0.0,8.3,DTW
2022-08-19,22.2,0.0,15.7,DTW
2022-08-20,23.0,4.2,17.1,DTW
2022-08-21,20.8,21.6,17.8,DTW
2022-08-22,22.0,1.3,15.1,DTW
2022-08-23,21.8,0.0,11.2,DTW
2022-08-24,22.7,0.6,9.6,DTW
2022-08-25,22.8,0.2,13.3,DTW
2022-08-26,22.1,0.7,16.5,DTW
2022-08-27,19.7,0.0,11.1,DTW
2022-08-28,22.8,0.0,16.5,DTW
2022-08-29,26.3,0.6,24.7,DTW
2022-08-30,23.6,2.3,24.4,DTW
2022-08-31,22.3,0.0,24.5,DTW
2022-09-01,22.3,0.0,13.8,DTW
2022-09-02,24.0,0.0,14.1,DTW
2022-09-03,25.4,0.0,13.0,DTW
2022-09-04,21.1,2.1,14.8,DTW
2022-09-05,20.6,0.1,16.3,DTW
2022-09-06,21.1,0.0,13.0,DTW
2022-09-07,19.4,0.0,13.8,DTW
2022-09-08,18.9,0.0,10.0,DTW
2022-09-09,20.4,0.0,12.7,DTW
2022-09-10,22.3,1.7,16.6,DTW
2022-09-11,21.5,5.6,16.6,DTW
2022-09-12,18.1,0.8,21.4,DTW
2022-09-13,17.5,0.3,17.3,DTW
2022-09-14,20.3,0.3,13.7,DTW
2022-09-15,18.6,0.0,12.8,DTW
2022-09-16,20.6,0.0,10.8,DTW
2022-09-17,22.0,0.6,17.9,DTW
2022-09-18,24.1,0.4,19.9,DTW
2022-09-19,23.0,11.7,17.3,DTW
2022-09-20,20.2,0.5,18.4,DTW
2022-09-21,24.4,2.3,26.3,DTW
2022-09-22,15.3,0.0,29.8,DTW
2022-09-23,12.4,0.0,13.9,DTW
2022-09-24,14.8,1.6,15.5,DTW
2022-09-25,15.2,7.5,23.3,DTW
2022-09-26,13.3,0.9,31.6,DTW
2022-09-27,12.0,0.3,21.1,DTW
2022-09-28,11.1,0.2,19.8,DTW
2022-09-29,11.1,0.0,8.8,DTW
2022-09-30,11.4,0.0,13.7,DTW
2022-10-01,14.3,0.0,20.5,DTW
2022-10-02,13.5,0.0,20.8,DTW
2022-10-03,10.9,0.0,11.8,DTW
2022-10-04,12.1,0.0,8.3,DTW
2022-10-05,14.7,0.0,10.0,DTW
2022-10-06,16.1,0.6,20.1,DTW
2022-10-07,8.7,0.2,19.5,DTW
2022-10-08,7.2,0.0,25.2,DTW
2022-10-09,11.3,0.1,20.6,DTW
2022-10-10,13.1,0.6,12.1,DTW
2022-10-11,17.0,0.0,22.8,DTW
2022-10-12,17.5,5.7,29.2,DTW
2022-10-13,11.0,0.3,30.6,DTW
2022-10-14,9.0,0.0,28.8,DTW
2022-10-15,9.2,1.0,27.3,DTW
2022-10-16,9.8,0.0,20.2,DTW
2022-10-17,6.0,3.5,28.1,DTW
2022-10-18,4.2,3.7,31.9,DTW
2022-10-19,5.2,1.5,25.7,DTW
2022-10-20,4.2,1.4,17.7,DTW
2022-10-21,11.0,0.0,22.7,DTW
2022-10-22,15.4,0.0,22.1,DTW
2022-10-23,15.8,0.0,16.0,DTW
2022-10-24,16.2,0.0,16.0,DTW
2022-10-25,17.3,0.6,19.3,DTW
2022-10-26,12.1,3.2,31.6,DTW
2022-10-27,5.9,0.0,11.8,DTW
2022-10-28,8.1,0.0,10.5,DTW
2022-10-29,7.3,0.0,11.2,DTW
2022-10-30,8.6,0.0,9.7,DTW
2022-10-31,13.8,7.8,15.5,DTW
2022-11-01,14.1,0.0,11.9,DTW
2022-11-02,11.3,0.0,10.1,DTW
2022-11-03,12.7,0.0,15.8,DTW
2022-11-04,16.9,0.0,24.1,DTW
2022-11-05,19.3,0.2,38.5,DTW
2022-11-06,13.1,0.0,23.8,DTW
2022-11-07,10.3,0.0,19.1,DTW
2022-11-08,6.4,0.0,15.3,DTW
2022-11-09,10.9,0.0,14.4,DTW
2022-11-10,15.4,0.0,19.5,DTW
2022-11-11,13.3,0.0,21.9,DTW
2022-11-12,2.3,3.8,22.9,DTW
2022-11-13,1.4,0.2,20.8,DTW
2022-11-14,0.2,0.0,8.9,DTW
2022-11-15,2.6,2.2,17.9,DTW
2022-11-16,2.0,1.1,19.5,DTW
2022-11-17,0.4,1.3,26.0,DTW
2022-11-18,-1.6,0.8,31.4,DTW
2022-11-19,-4.1,0.2,31.6,DTW
2022-11-20,-5.3,0.0,25.2,DTW
2022-11-21,-0.2,0.0,29.8,DTW
2022-11-22,1.4,0.0,15.3,DTW
2022-11-23,2.5,0.0,10.1,DTW
2022-11-24,4.9,2.2,16.0,DTW
2022-11-25,7.0,0.6,21.4,DTW
2022-11-26,5.2,0.0,20.2,DTW
2022-11-27,5.2,19.8,23.7,DTW
2022-11-28,4.1,0.2,15.8,DTW
2022-11-29,6.6,0.0,26.6,DTW
2022-11-30,4.2,4.2,34.2,DTW
2022-12-01,-1.1,0.0,28.1,DTW
2022-12-02,4.3,0.0,31.7,DTW
2022-12-03,5.4,3.6,34.0,DTW
2022-12-04,-1.8,0.0,19.5,DTW
2022-12-05,1.7,0.0,19.5,DTW
2022-12-06,5.5,0.5,9.8,DTW
2022-12-07,6.2,0.2,9.7,DTW
2022-12-08,3.9,0.0,13.0,DTW
2022-12-09,1.2,1.6,22.6,DTW
2022-12-10,1.6,0.1,17.6,DTW
2022-12-11,2.6,0.4,15.0,DTW
2022-12-12,0.5,0.0,11.2,DTW
2022-12-13,-0.4,0.0,16.8,DTW
2022-12-14,1.1,0.0,22.8,DTW
2022-12-15,4.3,15.6,29.1,DTW
2022-12-16,1.1,0.3,19.6,DTW
2022-12-17,-2.0,0.0,23.1,DTW
2022-12-18,-3.0,0.0,26.3,DTW
2022-12-19,-2.9,0.0,18.0,DTW
2022-12-20,-2.3,0.0,11.3,DTW
2022-12-21,-2.2,0.0,10.8,DTW
2022-12-22,1.4,4.6,15.0,DTW
2022-12-23,-12.3,5.9,44.0,DTW
2022-12-24,-14.4,1.3,36.6,DTW
2022-12-25,-9.1,1.1,24.9,DTW
2022-12-26,-8.7,0.0,14.8,DTW
2022-12-27,-6.4,0.0,18.5,DTW
2022-12-28,1.0,0.0,24.0,DTW
2022-12-29,8.2,0.0,27.5,DTW
2022-12-30,10.8,11.5,21.9,DTW
2022-12-31,4.7,14.7,12.7,DTW
2022-01-01,8.0,2.4,54.9,ELP
2022-01-02,0.3,0.0,21.0,ELP
2022-01-03,1.3,0.0,13.3,ELP
2022-01-04,4.4,0.0,19.7,ELP
2022-01-05,6.7,0.0,16.0,ELP
2022-01-06,6.8,0.0,9.4,ELP
2022-01-07,9.4,0.0,8.8,ELP
2022-01-08,10.8,0.0,23.4,ELP
2022-01-09,8.2,0.0,17.1,ELP
2022-01-10,5.9,1.6,20.9,ELP
2022-01-11,6.2,0.0,13.7,ELP
2022-01-12,7.3,0.0,9.9,ELP
2022-01-13,7.6,0.0,6.8,ELP
